<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MICEX,60,20130227,220000,1488.3700000,1488.4800000,1488.2800000,1488.2800000,1818058
MICEX,60,20130227,230000,1488.2800000,1488.9200000,1488.1100000,1488.9200000,925751
MICEX,60,20130228,100000,1489.7700000,1495.6500000,1489.7700000,1493.1300000,4169511480
MICEX,60,20130228,110000,1493.1600000,1494.9400000,1493.1600000,1493.9500000,1966996841
MICEX,60,20130228,120000,1493.9500000,1496.6000000,1493.0500000,1493.0700000,3616932646
MICEX,60,20130228,130000,1493.0300000,1493.4000000,1490.9400000,1491.5200000,2581403839
MICEX,60,20130228,140000,1491.5200000,1491.7200000,1485.0800000,1485.5300000,2721813090
MICEX,60,20130228,150000,1485.5800000,1487.0700000,1484.6900000,1486.5100000,2021010918
MICEX,60,20130228,160000,1486.5500000,1488.6200000,1486.4500000,1487.5500000,1382494507
MICEX,60,20130228,170000,1487.5900000,1487.6900000,1483.3300000,1487.6500000,3232215851
MICEX,60,20130228,180000,1487.6100000,1489.8000000,1485.2100000,1486.0400000,5634968893
MICEX,60,20130228,190000,1486.4800000,1486.7500000,1485.5600000,1485.6200000,8872851
MICEX,60,20130228,200000,1485.6200000,1486.5900000,1485.6200000,1486.2900000,1482883
MICEX,60,20130228,210000,1486.6800000,1486.8000000,1486.4800000,1486.8000000,621329
MICEX,60,20130228,220000,1486.8200000,1487.4500000,1486.8200000,1487.3900000,1321859
MICEX,60,20130228,230000,1487.3900000,1487.4600000,1487.3700000,1487.4600000,356320
MICEX,60,20130301,100000,1484.2600000,1484.2600000,1477.1400000,1477.2000000,3997638429
MICEX,60,20130301,110000,1477.2200000,1477.5500000,1473.9100000,1476.4800000,2219774685
MICEX,60,20130301,120000,1476.4800000,1478.9300000,1475.6000000,1477.6000000,3940775677
MICEX,60,20130301,130000,1477.6000000,1478.6000000,1470.9200000,1471.8300000,2479106988
MICEX,60,20130301,140000,1471.8300000,1472.4200000,1469.5700000,1470.5700000,2609144301
MICEX,60,20130301,150000,1470.5700000,1471.0700000,1466.8400000,1470.9500000,2973729457
MICEX,60,20130301,160000,1470.9500000,1472.8500000,1470.6200000,1471.6900000,2143028706
MICEX,60,20130301,170000,1471.7100000,1476.8000000,1470.8900000,1476.3600000,2635547188
MICEX,60,20130301,180000,1476.3800000,1476.4600000,1471.2800000,1473.5400000,2668999906
MICEX,60,20130301,190000,1473.5900000,1477.1800000,1473.5900000,1477.1800000,6902395
MICEX,60,20130301,200000,1477.1600000,1477.2700000,1476.8300000,1476.8900000,1733723
MICEX,60,20130301,210000,1476.8900000,1477.0800000,1476.8800000,1477.0800000,600779
MICEX,60,20130301,220000,1477.1200000,1477.1800000,1477.0900000,1477.0900000,676958
MICEX,60,20130301,230000,1477.0900000,1477.1000000,1476.9900000,1476.9900000,538520
MICEX,60,20130304,100000,1471.1700000,1476.1100000,1471.1700000,1472.3400000,3565912619
MICEX,60,20130304,110000,1472.3000000,1472.9400000,1468.6800000,1470.1900000,2408078805
MICEX,60,20130304,120000,1470.1900000,1470.3400000,1465.3000000,1469.4200000,3686018538
MICEX,60,20130304,130000,1469.4300000,1473.3800000,1465.4800000,1466.3700000,2834185307
MICEX,60,20130304,140000,1466.3300000,1468.3500000,1465.4100000,1465.5100000,1295850367
MICEX,60,20130304,150000,1465.5600000,1466.3800000,1461.7500000,1462.0800000,2764811864
MICEX,60,20130304,160000,1462.2900000,1464.9500000,1461.4900000,1463.6600000,1771675970
MICEX,60,20130304,170000,1463.7500000,1467.0600000,1462.6000000,1464.7100000,1845752363
MICEX,60,20130304,180000,1464.7300000,1465.6900000,1461.7700000,1464.4500000,2311526799
MICEX,60,20130304,190000,1463.9800000,1464.9900000,1462.4900000,1464.8500000,9653565
MICEX,60,20130304,200000,1464.9100000,1465.3700000,1464.0900000,1464.7500000,8328078
MICEX,60,20130304,210000,1464.7500000,1464.7500000,1463.1200000,1463.6300000,1609048
MICEX,60,20130304,220000,1463.6300000,1464.8200000,1463.5000000,1464.7000000,2300193
MICEX,60,20130304,230000,1464.7000000,1466.1300000,1464.7000000,1466.1300000,580420
MICEX,60,20130305,100000,1469.5900000,1473.2800000,1469.5900000,1473.0300000,3422812717
MICEX,60,20130305,110000,1473.2000000,1474.9900000,1470.9000000,1473.6500000,2530161119
MICEX,60,20130305,120000,1473.5200000,1474.4600000,1469.2900000,1470.0900000,2652753519
MICEX,60,20130305,130000,1470.1000000,1471.9500000,1469.6000000,1470.9200000,1750438401
MICEX,60,20130305,140000,1470.9300000,1472.8300000,1470.7200000,1470.9100000,1409135137
MICEX,60,20130305,150000,1470.9200000,1472.3200000,1469.0200000,1472.1600000,1934592536
MICEX,60,20130305,160000,1472.1200000,1474.5100000,1472.1000000,1473.4500000,1861021524
MICEX,60,20130305,170000,1473.4600000,1483.4000000,1473.4300000,1483.1400000,4199637060
MICEX,60,20130305,180000,1483.1100000,1486.1500000,1482.6100000,1484.2200000,6807677298
MICEX,60,20130305,190000,1485.8300000,1486.7300000,1485.1600000,1486.6300000,5153302
MICEX,60,20130305,200000,1486.6400000,1486.7000000,1486.1500000,1486.2100000,1701223
MICEX,60,20130305,210000,1486.2400000,1486.2900000,1486.1200000,1486.2900000,804582
MICEX,60,20130305,220000,1486.2600000,1486.4900000,1486.1800000,1486.3900000,436570
MICEX,60,20130305,230000,1486.3400000,1486.5100000,1486.3100000,1486.4200000,606340
MICEX,60,20130306,100000,1487.0800000,1492.3000000,1486.4100000,1491.3100000,3369358422
MICEX,60,20130306,110000,1491.3500000,1492.2300000,1489.7300000,1491.6000000,1780463966
MICEX,60,20130306,120000,1491.6100000,1494.9200000,1491.1200000,1494.5000000,4454556637
MICEX,60,20130306,130000,1494.4600000,1496.7200000,1494.2300000,1495.8900000,2423499365
MICEX,60,20130306,140000,1495.8900000,1496.7100000,1492.2500000,1492.6500000,2000963408
MICEX,60,20130306,150000,1492.6800000,1495.3000000,1491.8000000,1493.9200000,1406127024
MICEX,60,20130306,160000,1493.8800000,1496.1200000,1492.9300000,1495.1100000,1480794023
MICEX,60,20130306,170000,1495.2100000,1498.0200000,1494.9500000,1496.5800000,1989820366
MICEX,60,20130306,180000,1496.6000000,1497.3500000,1490.8300000,1491.4900000,3736231198
MICEX,60,20130306,190000,1492.0400000,1493.5700000,1491.9900000,1492.3700000,5901320
MICEX,60,20130306,200000,1492.1900000,1492.7800000,1491.9100000,1492.3100000,3414778
MICEX,60,20130306,210000,1492.2000000,1492.4000000,1491.2100000,1492.1300000,1038635
MICEX,60,20130306,220000,1491.9900000,1492.1100000,1491.9700000,1492.1100000,287333
MICEX,60,20130306,230000,1492.1600000,1493.3900000,1491.9900000,1493.3900000,1007048
MICEX,60,20130307,100000,1490.9800000,1495.4600000,1490.8500000,1493.0400000,1865076867
MICEX,60,20130307,110000,1493.0000000,1497.3200000,1492.6800000,1496.7800000,1319620103
MICEX,60,20130307,120000,1496.4900000,1498.2900000,1494.4300000,1496.6500000,1994645489
MICEX,60,20130307,130000,1496.7400000,1497.8600000,1494.7600000,1495.6100000,1419800271
MICEX,60,20130307,140000,1495.6100000,1497.3800000,1494.9500000,1496.9300000,1324054786
MICEX,60,20130307,150000,1496.9300000,1497.0300000,1493.4800000,1495.2100000,1481682394
MICEX,60,20130307,160000,1494.9700000,1495.0400000,1490.8100000,1492.8900000,2441299821
MICEX,60,20130307,170000,1492.6300000,1495.8200000,1492.4200000,1493.2100000,1913966286
MICEX,60,20130307,180000,1493.0800000,1493.2500000,1489.0200000,1491.3500000,2572738465
MICEX,60,20130307,190000,1491.1400000,1492.6800000,1491.1400000,1492.1500000,3093893
MICEX,60,20130307,200000,1492.1700000,1492.6600000,1491.9200000,1492.5300000,1058430
MICEX,60,20130307,210000,1492.6600000,1492.7600000,1492.6600000,1492.7600000,1374085
MICEX,60,20130307,220000,1492.7600000,1492.7700000,1492.4600000,1492.6400000,768694
MICEX,60,20130307,230000,1492.4700000,1492.8100000,1492.0900000,1492.7500000,1850836
MICEX,60,20130311,100000,1495.9700000,1513.8000000,1495.9700000,1512.6800000,5486786789
MICEX,60,20130311,110000,1512.7700000,1516.4900000,1511.2300000,1511.6100000,3815259843
MICEX,60,20130311,120000,1511.6000000,1513.0100000,1509.5900000,1511.4300000,4286848633
MICEX,60,20130311,130000,1511.4200000,1513.5100000,1508.3100000,1508.9600000,2695998198
MICEX,60,20130311,140000,1509.0600000,1510.2100000,1507.2700000,1508.9000000,1901063727
MICEX,60,20130311,150000,1508.8800000,1509.3700000,1505.5900000,1508.6600000,1925876031
MICEX,60,20130311,160000,1508.8100000,1510.1200000,1507.8000000,1508.4400000,1743701123
MICEX,60,20130311,170000,1508.3400000,1509.1000000,1506.5900000,1507.5300000,1949985199
MICEX,60,20130311,180000,1507.5300000,1507.9100000,1504.0500000,1504.0500000,3256028777
MICEX,60,20130311,190000,1503.9800000,1506.0400000,1503.6400000,1506.0300000,2819885
MICEX,60,20130311,200000,1506.0800000,1506.4200000,1506.0600000,1506.1600000,838022
MICEX,60,20130311,210000,1506.1300000,1506.3400000,1506.1100000,1506.1700000,637775
MICEX,60,20130311,220000,1506.0800000,1506.2500000,1506.0800000,1506.2500000,263661
MICEX,60,20130311,230000,1506.3300000,1506.3300000,1505.9300000,1505.9300000,282930
MICEX,60,20130312,100000,1505.2900000,1505.5900000,1499.6300000,1500.2000000,3083340377
MICEX,60,20130312,110000,1500.4700000,1502.2600000,1497.9500000,1498.1100000,1376411611
MICEX,60,20130312,120000,1498.0600000,1500.8700000,1497.0300000,1500.8500000,2503503225
MICEX,60,20130312,130000,1500.6800000,1502.3400000,1499.1200000,1499.6800000,1983321850
MICEX,60,20130312,140000,1499.7000000,1500.4700000,1494.9400000,1497.2000000,1748474112
MICEX,60,20130312,150000,1497.2000000,1498.1900000,1495.5100000,1497.8300000,1531729640
MICEX,60,20130312,160000,1497.8000000,1499.2100000,1497.0900000,1497.7100000,2045514197
MICEX,60,20130312,170000,1497.7600000,1500.8900000,1496.6000000,1498.1400000,2022844698
MICEX,60,20130312,180000,1498.3800000,1502.2300000,1498.3000000,1501.7600000,3194019901
MICEX,60,20130312,190000,1501.4100000,1501.4100000,1499.8500000,1500.5100000,6225377
MICEX,60,20130312,200000,1500.5400000,1500.5700000,1500.1400000,1500.3800000,1375742
MICEX,60,20130312,210000,1500.3800000,1500.3800000,1499.9700000,1500.0200000,645415
MICEX,60,20130312,220000,1500.0200000,1500.0200000,1499.3800000,1499.6200000,1601131
MICEX,60,20130312,230000,1499.6200000,1500.2000000,1499.6200000,1499.7400000,547091
MICEX,60,20130313,100000,1499.4400000,1499.4400000,1493.6900000,1496.0900000,2551806637
MICEX,60,20130313,110000,1496.0300000,1499.6100000,1495.2600000,1498.5000000,1367701499
MICEX,60,20130313,120000,1498.4800000,1505.8300000,1494.9100000,1503.9100000,3854948796
MICEX,60,20130313,130000,1503.9100000,1510.6500000,1503.1600000,1507.1700000,6624307594
MICEX,60,20130313,140000,1507.1100000,1508.1300000,1503.6900000,1504.5300000,2700160984
MICEX,60,20130313,150000,1504.3900000,1504.3900000,1500.2800000,1500.3200000,3728578441
MICEX,60,20130313,160000,1499.9300000,1505.7500000,1499.9300000,1505.4700000,2538747973
MICEX,60,20130313,170000,1505.3800000,1506.5600000,1499.1900000,1500.0000000,3702285033
MICEX,60,20130313,180000,1500.0700000,1500.0700000,1494.3200000,1496.3700000,4977478732
MICEX,60,20130313,190000,1495.7300000,1496.6800000,1494.9500000,1495.2200000,6029095
MICEX,60,20130313,200000,1495.3300000,1495.7700000,1494.9900000,1495.2100000,3482294
MICEX,60,20130313,210000,1495.2600000,1496.3100000,1495.1400000,1496.1500000,993289
MICEX,60,20130313,220000,1496.1800000,1496.2400000,1496.0000000,1496.0000000,913872
MICEX,60,20130313,230000,1495.8600000,1495.9600000,1494.9900000,1495.8800000,1199353
MICEX,60,20130314,100000,1496.3800000,1499.0900000,1493.9800000,1496.0900000,4035538160
MICEX,60,20130314,110000,1496.1500000,1497.0100000,1494.0600000,1496.4400000,1723993457
MICEX,60,20130314,120000,1496.4600000,1500.3200000,1495.8300000,1496.3300000,3635941931
MICEX,60,20130314,130000,1496.3200000,1497.7300000,1495.4900000,1497.1700000,2106297753
MICEX,60,20130314,140000,1497.1700000,1497.8100000,1490.9700000,1491.0000000,2440036629
MICEX,60,20130314,150000,1490.7800000,1496.2800000,1490.4100000,1495.1600000,2191693925
MICEX,60,20130314,160000,1495.1800000,1501.8100000,1493.5000000,1501.4800000,3003146541
MICEX,60,20130314,170000,1502.4200000,1504.6500000,1499.5500000,1504.0100000,4792768853
MICEX,60,20130314,180000,1504.0000000,1504.3000000,1498.5800000,1498.9700000,4807044734
MICEX,60,20130314,190000,1498.8300000,1501.1600000,1498.1800000,1500.7000000,26046379
MICEX,60,20130314,200000,1500.7000000,1501.6600000,1499.8900000,1499.8900000,30481668
MICEX,60,20130314,210000,1499.8900000,1501.0400000,1499.8900000,1500.8100000,2923460
MICEX,60,20130314,220000,1500.8100000,1500.9200000,1500.7000000,1500.8300000,2362757
MICEX,60,20130314,230000,1500.8300000,1502.5200000,1500.8300000,1502.5200000,2208975
MICEX,60,20130315,100000,1503.2800000,1509.2300000,1503.2800000,1506.3500000,4097771217
MICEX,60,20130315,110000,1506.3500000,1510.5500000,1506.3200000,1509.5000000,2267805114
MICEX,60,20130315,120000,1509.4800000,1509.5700000,1505.8100000,1507.1100000,2451770339
MICEX,60,20130315,130000,1507.0500000,1511.4800000,1506.8800000,1507.1400000,3904985971
MICEX,60,20130315,140000,1507.1300000,1514.9800000,1505.6200000,1506.4400000,3798125168
MICEX,60,20130315,150000,1506.3600000,1510.6800000,1505.6000000,1510.1200000,4915278061
MICEX,60,20130315,160000,1510.0300000,1510.0400000,1503.2000000,1504.0900000,2636822662
MICEX,60,20130315,170000,1504.1400000,1504.9800000,1496.9600000,1497.0900000,4998291086
MICEX,60,20130315,180000,1497.0900000,1497.0900000,1493.7700000,1495.1100000,7389884536
MICEX,60,20130315,190000,1495.7100000,1496.9900000,1494.5800000,1496.7900000,107364302
MICEX,60,20130315,200000,1496.5700000,1497.7800000,1496.4400000,1497.4600000,4143961
MICEX,60,20130315,210000,1497.3700000,1497.9000000,1496.9700000,1497.9000000,7586534
MICEX,60,20130315,220000,1497.8500000,1497.8500000,1495.8500000,1495.8500000,2877513
MICEX,60,20130315,230000,1495.8500000,1496.6700000,1495.8500000,1496.5700000,1091135
MICEX,60,20130318,100000,1488.2500000,1488.2500000,1459.5000000,1459.6100000,9116974454
MICEX,60,20130318,110000,1459.3700000,1461.9400000,1449.2600000,1450.4200000,6353630705
MICEX,60,20130318,120000,1450.3100000,1462.7500000,1450.2200000,1461.7100000,6164445868
MICEX,60,20130318,130000,1461.8000000,1462.3400000,1458.9300000,1459.5100000,3761751306
MICEX,60,20130318,140000,1459.3600000,1461.7700000,1456.5500000,1460.2700000,2827764755
MICEX,60,20130318,150000,1460.2900000,1460.8300000,1456.7800000,1458.5200000,3766417389
MICEX,60,20130318,160000,1458.8600000,1460.2000000,1455.5900000,1456.5800000,2130321650
MICEX,60,20130318,170000,1456.6000000,1462.1800000,1453.7300000,1462.1800000,4241662999
MICEX,60,20130318,180000,1462.0700000,1465.6000000,1460.8500000,1462.8200000,4827987709
MICEX,60,20130318,190000,1461.8800000,1462.6700000,1461.3600000,1462.0100000,5831242
MICEX,60,20130318,200000,1462.0700000,1463.6300000,1462.0700000,1462.7300000,7950347
MICEX,60,20130318,210000,1462.8400000,1462.9600000,1462.3300000,1462.8700000,1584675
MICEX,60,20130318,220000,1463.0000000,1464.5500000,1463.0000000,1464.1800000,1508475
MICEX,60,20130318,230000,1464.1800000,1464.4000000,1462.5600000,1462.5600000,1910126
MICEX,60,20130319,100000,1464.3900000,1469.0600000,1463.3900000,1466.8200000,4708056504
MICEX,60,20130319,110000,1466.8200000,1469.7800000,1463.4900000,1464.1400000,2978103503
MICEX,60,20130319,120000,1464.1000000,1464.1100000,1451.2100000,1453.1800000,5386562847
MICEX,60,20130319,130000,1453.5600000,1455.3800000,1449.5600000,1452.4400000,3182898429
MICEX,60,20130319,140000,1452.4600000,1455.3800000,1451.8300000,1453.6300000,2258747421
MICEX,60,20130319,150000,1453.6300000,1461.5900000,1453.4100000,1459.4500000,4494363374
MICEX,60,20130319,160000,1459.9400000,1462.6100000,1457.1900000,1459.2400000,2167812350
MICEX,60,20130319,170000,1459.3100000,1460.7800000,1456.7100000,1460.4500000,2056622144
MICEX,60,20130319,180000,1460.4600000,1460.8900000,1448.9300000,1449.2000000,4927495508
MICEX,60,20130319,190000,1448.8800000,1450.1100000,1444.0300000,1444.0300000,8560340
MICEX,60,20130319,200000,1444.1900000,1444.9800000,1442.9100000,1443.5600000,5401747
MICEX,60,20130319,210000,1443.6100000,1444.1100000,1442.6800000,1443.7900000,4220150
MICEX,60,20130319,220000,1443.7200000,1444.1500000,1443.3900000,1444.0300000,2199149
MICEX,60,20130319,230000,1444.0500000,1446.2700000,1443.5700000,1445.3400000,5963062
MICEX,60,20130320,100000,1445.4500000,1452.3900000,1444.7700000,1451.2200000,4227543237
MICEX,60,20130320,110000,1451.3300000,1452.7100000,1448.5200000,1450.8200000,2537113680
MICEX,60,20130320,120000,1450.8400000,1453.8500000,1449.1400000,1450.6600000,4163540580
MICEX,60,20130320,130000,1450.6200000,1451.7500000,1443.0600000,1449.7400000,4238192237
MICEX,60,20130320,140000,1449.7800000,1455.0000000,1448.9000000,1453.7600000,3191862719
MICEX,60,20130320,150000,1453.7000000,1455.0300000,1449.7900000,1451.6700000,2478844986
MICEX,60,20130320,160000,1451.7300000,1460.0800000,1450.9500000,1457.4400000,4712353961
MICEX,60,20130320,170000,1457.7000000,1460.0800000,1455.9700000,1456.1100000,2824140559
MICEX,60,20130320,180000,1456.1300000,1460.6100000,1456.0900000,1459.0300000,4340127104
MICEX,60,20130320,190000,1458.2400000,1461.3600000,1458.2400000,1458.7800000,10210764
MICEX,60,20130320,200000,1458.7900000,1458.8600000,1458.1800000,1458.4600000,7081542
MICEX,60,20130320,210000,1458.5000000,1458.8900000,1458.5000000,1458.6900000,1418685
MICEX,60,20130320,220000,1458.5000000,1460.0400000,1457.9300000,1459.2800000,4619067
MICEX,60,20130320,230000,1459.2100000,1459.2100000,1458.6200000,1458.7900000,947441
MICEX,60,20130321,100000,1462.0300000,1464.0400000,1458.0600000,1459.2700000,3447338711
MICEX,60,20130321,110000,1459.4000000,1465.6300000,1459.4000000,1464.7000000,3352086050
MICEX,60,20130321,120000,1464.8100000,1466.0500000,1459.6900000,1461.1400000,3666079255
MICEX,60,20130321,130000,1461.1500000,1463.2100000,1460.1000000,1462.0100000,1739515460
MICEX,60,20130321,140000,1461.9900000,1464.8900000,1459.1300000,1464.6000000,2387755150
MICEX,60,20130321,150000,1464.5600000,1466.0400000,1463.4200000,1463.9400000,2284092252
MICEX,60,20130321,160000,1463.9400000,1466.9500000,1463.6000000,1465.5500000,1816595546
MICEX,60,20130321,170000,1465.7200000,1466.7900000,1460.6800000,1462.4400000,3043618496
MICEX,60,20130321,180000,1462.4100000,1462.9300000,1458.5600000,1459.2200000,4623610790
MICEX,60,20130321,190000,1459.4700000,1460.3900000,1458.8900000,1460.0600000,2530942
MICEX,60,20130321,200000,1460.0200000,1460.3000000,1459.3000000,1459.3000000,1687652
MICEX,60,20130321,210000,1459.2800000,1459.5000000,1458.1900000,1458.1900000,16114178
MICEX,60,20130321,220000,1458.2100000,1458.2100000,1457.2900000,1458.1700000,2663760
MICEX,60,20130321,230000,1458.2500000,1459.3800000,1458.2500000,1458.5200000,1459098
MICEX,60,20130322,100000,1454.9400000,1457.0900000,1452.7800000,1454.3600000,3185246747
MICEX,60,20130322,110000,1454.2000000,1454.2100000,1451.1900000,1453.5600000,1809221779
MICEX,60,20130322,120000,1453.3900000,1453.5700000,1446.6300000,1446.7200000,4512999337
MICEX,60,20130322,130000,1446.7900000,1449.7100000,1445.6100000,1447.9200000,2353263461
MICEX,60,20130322,140000,1447.8700000,1448.8600000,1445.9600000,1447.8100000,2792505634
MICEX,60,20130322,150000,1447.8100000,1449.3000000,1446.2700000,1446.6100000,2202955682
MICEX,60,20130322,160000,1446.5300000,1448.8500000,1444.8500000,1446.9500000,1805966284
MICEX,60,20130322,170000,1447.0600000,1447.9600000,1442.9200000,1443.9100000,3183426201
MICEX,60,20130322,180000,1443.9100000,1447.3700000,1440.9500000,1441.3600000,4196085754
MICEX,60,20130322,190000,1441.2600000,1442.0900000,1439.9000000,1439.9000000,411714
MICEX,60,20130322,200000,1440.2700000,1441.7900000,1440.2700000,1441.7900000,22551
MICEX,60,20130322,210000,1442.8600000,1442.8800000,1441.0900000,1441.4200000,4457925
MICEX,60,20130322,220000,1442.5000000,1442.5000000,1439.5600000,1439.5600000,435229
MICEX,60,20130322,230000,1440.9900000,1440.9900000,1440.9900000,1440.9900000,140
MICEX,60,20130325,100000,1446.1400000,1458.5800000,1446.1400000,1457.8400000,4167378111
MICEX,60,20130325,110000,1458.0200000,1458.4200000,1454.1200000,1454.9700000,2125511167
MICEX,60,20130325,120000,1454.9300000,1455.6200000,1452.4400000,1453.0200000,2054032457
MICEX,60,20130325,130000,1453.0000000,1454.1400000,1451.5500000,1451.5900000,1465712276
MICEX,60,20130325,140000,1451.6100000,1452.0700000,1450.4600000,1450.8800000,1361460267
MICEX,60,20130325,150000,1450.8100000,1452.5700000,1450.4200000,1450.8900000,1735842759
MICEX,60,20130325,160000,1450.7100000,1452.2800000,1446.4700000,1446.9300000,2539686462
MICEX,60,20130325,170000,1446.4800000,1447.1300000,1437.3400000,1441.1000000,5544446644
MICEX,60,20130325,180000,1440.9800000,1441.6900000,1425.8400000,1428.4600000,6406782495
MICEX,60,20130325,190000,1427.9900000,1430.4500000,1427.8100000,1430.4500000,36213160
MICEX,60,20130325,200000,1430.4500000,1430.4500000,1430.4300000,1430.4300000,12459
MICEX,60,20130325,210000,1428.5400000,1430.4300000,1427.7100000,1427.7100000,692398
MICEX,60,20130325,220000,1428.3500000,1429.4500000,1428.3500000,1429.1000000,14584
MICEX,60,20130325,230000,1428.9400000,1428.9400000,1428.0800000,1428.0800000,98706
MICEX,60,20130326,100000,1428.7700000,1430.5100000,1421.5500000,1426.4500000,4829604197
MICEX,60,20130326,110000,1426.4500000,1432.3800000,1425.2900000,1431.7000000,2550595628
MICEX,60,20130326,120000,1431.6400000,1432.0000000,1423.5600000,1428.2300000,2773160681
MICEX,60,20130326,130000,1428.1200000,1429.1400000,1425.2000000,1426.4600000,1856610468
MICEX,60,20130326,140000,1426.1800000,1426.9700000,1423.2800000,1423.2800000,2060246779
MICEX,60,20130326,150000,1423.1100000,1423.9200000,1412.7400000,1413.0300000,5730771774
MICEX,60,20130326,160000,1412.8600000,1418.9700000,1412.4100000,1417.5600000,4194128895
MICEX,60,20130326,170000,1417.5400000,1422.0400000,1416.0900000,1421.8900000,4490668971
MICEX,60,20130326,180000,1421.2300000,1423.5300000,1416.5300000,1417.0000000,4551835432
MICEX,60,20130326,190000,1416.7800000,1419.5100000,1416.7800000,1419.5100000,347987
MICEX,60,20130326,200000,1419.4800000,1419.4800000,1418.9800000,1419.3500000,71014
MICEX,60,20130326,210000,1419.0900000,1419.3300000,1418.2000000,1419.1700000,67245
MICEX,60,20130326,220000,1419.1700000,1419.4400000,1417.6800000,1418.0600000,257794
MICEX,60,20130326,230000,1418.4600000,1420.1200000,1417.9800000,1420.0200000,1012667
MICEX,60,20130327,100000,1420.6800000,1426.6500000,1420.6800000,1421.9800000,3159194547
MICEX,60,20130327,110000,1421.9400000,1425.5600000,1420.3100000,1420.8500000,2009207253
MICEX,60,20130327,120000,1421.2000000,1422.4200000,1413.7500000,1416.6500000,5633496453
MICEX,60,20130327,130000,1416.4600000,1417.2100000,1407.2300000,1410.9000000,5212052341
MICEX,60,20130327,140000,1410.6600000,1413.6600000,1408.6300000,1410.9900000,2752323692
MICEX,60,20130327,150000,1411.0300000,1413.9100000,1407.3700000,1411.7600000,3237965269
MICEX,60,20130327,160000,1411.4600000,1415.4500000,1410.5200000,1413.6000000,2616471811
MICEX,60,20130327,170000,1413.6200000,1418.7400000,1411.5000000,1418.0500000,2991166916
MICEX,60,20130327,180000,1418.0800000,1425.0000000,1417.1100000,1425.0000000,4637958324
MICEX,60,20130327,190000,1424.5600000,1425.6700000,1424.2600000,1425.5500000,431626
MICEX,60,20130327,200000,1425.1500000,1425.1500000,1423.2400000,1423.2400000,51749650
MICEX,60,20130327,210000,1423.3200000,1423.3200000,1421.7400000,1422.9300000,276467
MICEX,60,20130327,220000,1423.2100000,1424.8500000,1423.2100000,1424.6400000,422340
MICEX,60,20130327,230000,1424.6400000,1424.6400000,1422.4000000,1424.5500000,10622837
MICEX,60,20130328,100000,1423.2900000,1424.6200000,1415.0400000,1423.1600000,5888241304
MICEX,60,20130328,110000,1423.8200000,1426.0000000,1421.1200000,1424.9800000,2510915310
MICEX,60,20130328,120000,1424.9400000,1425.8300000,1415.3700000,1415.9200000,6419846257
MICEX,60,20130328,130000,1415.6500000,1421.7900000,1415.6000000,1421.6700000,2836788015
MICEX,60,20130328,140000,1421.6100000,1430.3700000,1418.4700000,1430.3600000,3399190564
MICEX,60,20130328,150000,1430.6300000,1430.8700000,1427.1100000,1427.8600000,2405590518
MICEX,60,20130328,160000,1427.7600000,1428.8100000,1423.4100000,1423.4900000,3392928128
MICEX,60,20130328,170000,1423.2400000,1431.5400000,1422.9600000,1429.5300000,4890844972
MICEX,60,20130328,180000,1429.7200000,1434.3600000,1427.8600000,1434.1800000,4147948737
MICEX,60,20130328,190000,1434.7900000,1437.0700000,1433.6600000,1437.0700000,1645063
MICEX,60,20130328,200000,1437.0300000,1437.1000000,1435.9300000,1436.6300000,498507
MICEX,60,20130328,210000,1436.6300000,1436.9600000,1435.2700000,1436.5400000,367715
MICEX,60,20130328,220000,1436.8300000,1436.9500000,1435.7000000,1436.7900000,139334
MICEX,60,20130328,230000,1436.7500000,1437.5000000,1436.0800000,1436.6200000,827460
MICEX,60,20130329,100000,1436.0800000,1439.9900000,1434.3900000,1435.4500000,2265352372
MICEX,60,20130329,110000,1435.6900000,1437.7900000,1435.3300000,1436.5500000,997789864
MICEX,60,20130329,120000,1436.6000000,1438.3300000,1436.1200000,1436.9700000,1425180378
MICEX,60,20130329,130000,1437.0300000,1437.4800000,1434.9000000,1435.2400000,675477782
MICEX,60,20130329,140000,1435.4000000,1435.5900000,1432.8600000,1433.8100000,807203156
MICEX,60,20130329,150000,1433.7400000,1436.5400000,1433.4700000,1436.2700000,695055690
MICEX,60,20130329,160000,1436.1100000,1436.7400000,1435.2600000,1435.9600000,486638285
MICEX,60,20130329,170000,1435.8700000,1436.4800000,1435.2000000,1435.9000000,682430961
MICEX,60,20130329,180000,1435.8900000,1438.8700000,1435.7500000,1438.5700000,1588084884
MICEX,60,20130329,190000,1438.8400000,1438.8400000,1436.4000000,1438.1200000,1481034
MICEX,60,20130329,200000,1438.6800000,1439.4800000,1438.6800000,1439.4800000,117452
MICEX,60,20130329,210000,1439.6800000,1439.6800000,1439.5000000,1439.5000000,56363
MICEX,60,20130329,220000,1439.5800000,1439.9200000,1439.5800000,1439.9200000,128294
MICEX,60,20130329,230000,1440.0200000,1440.0200000,1440.0200000,1440.0200000,636070
MICEX,60,20130401,100000,1436.3600000,1436.3600000,1431.8000000,1433.9800000,910863753
MICEX,60,20130401,110000,1433.7600000,1433.7900000,1428.4800000,1429.4000000,1587650727
MICEX,60,20130401,120000,1429.3600000,1430.6200000,1427.9900000,1429.7700000,1098239971
MICEX,60,20130401,130000,1429.7600000,1430.6200000,1428.6400000,1430.3000000,664378001
